compound,solvent,MW,Emi,set,Emi_eV
CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,CO,469.20755,464.0,train,2.6719827586206897
CN(C)c1ccc2nc(-c3ccc(C=O)cc3)sc2c1,CC#N,282.08268,656.0,train,1.889939024390244
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,c1ccccc1,259.08446,399.8076923076923,train,3.1009908609908607
c1cc2c3c(cccc3c1)C(N1CCOCCOCCOCCOCC1)=N2,CC#N,370.18926,590.0,train,2.10135593220339
Cc1cc(=O)oc2cc(O)ccc12,CCO,176.04734,380.0,train,3.262631578947368
O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1,CCOCC,304.09603,339.0,train,3.657227138643068
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CCCCCCCCCCCCCCCC,314.14191,383.0,train,3.237075718015665
FC(F)(F)c1ccc(B2c3ccccc3Nc3ccccc32)c(C(F)(F)F)c1,ClCCl,391.0967,407.0,train,3.0461916461916463
COc1ccc2c3ccc(OC)cc3c3cc4c(C)cc(=O)oc4cc3c2c1,ClC(Cl)Cl,370.12051,475.0,train,2.6101052631578945
O=C1C=Cc2cc3ccccc3c(=O)n21,ClC(Cl)Cl,197.04768,410.0,train,3.0239024390243903
COc1nc(Nc2ccc3cc4ccccc4cc3c2)nc(OC)n1,C1COCCO1,332.12733,435.0,train,2.8501149425287355
CCN(CC)c1ccc2c(c1)oc(=O)c1cnc3c(c(C)nn3-c3ccccc3)c12,CC#N,398.17428,462.577,train,2.680202431162812
COc1ccc2oc(-c3cc4cc(OC)ccc4oc3=O)cc2c1,CC#N,322.08412,480.0,train,2.5829166666666667
CN(C)c1ccc(C(=O)Nc2ccccc2)cc1,C1CCCCC1,240.12626,448.0,train,2.767410714285714
CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,410.17659,533.0,train,2.326078799249531
COc1ccc(C2=C(c3ccc(OC)cc3)C(C)(C)c3cc(OC)ccc32)cc1,C1CCCCC1,386.18819,398.0,train,3.115075376884422
COc1cc(OC)c2c(c1)c1cc3oc(=O)cc(C)c3cc1c1cc(OC)cc(OC)c12,ClC(Cl)Cl,430.14164,538.0,train,2.304460966542751
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCOC1,326.1402,521.0,train,2.379654510556622
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)nc3)cc2)c2ccccc21,Cc1ccccc1,387.17355,488.0,train,2.540573770491803
CCCCC(CC)Cn1c2cc(C#N)ccc2c2ccc(C#N)cc21,ClCCl,329.1892,396.0,train,3.1308080808080807
COc1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,325.10857,457.0,train,2.712910284463895
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)=O,388.0727,526.8703898840885,train,2.3531404
O=C(O)COc1ccc2[nH]c3c(c2c1)CCCC3=O,C1CCOC1,259.08446,419.8076923076923,train,2.9532569857993587
CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,ClCCl,406.09873,586.0,train,2.1156996587030714
COC(=O)c1nc2c(N(C)C)nc(N)nc2n1Cc1ccccc1,CC#N,326.14912,399.0,train,3.107268170426065
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(C#N)cc3)nc2c1,CO,407.14812,385.0,train,3.22025974025974
Cc1cc(=O)oc2c1cc(Cl)c1occ(C)c12,CCO,248.02402,418.0,train,2.966028708133971
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,ClC(Cl)Cl,347.15214,419.0,train,2.958949880668257
CN(C)c1ccc(-c2ccc3c(=O)c(O)coc3c2)cc1,CCCCCCCCO,281.10519,532.0,train,2.3304511278195488
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,280.10994,431.0,train,2.876566125290023
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,COC(C)=O,350.1089,493.0,train,2.514807302231237
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,CO,252.0939,463.0,train,2.6777537796976243
O=c1[nH]cc(F)c(=O)[nH]1,O,130.01786,350.0,train,3.5422857142857143
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,CCCCCC,477.18411,405.0,train,3.0612345679012343
Cc1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1,CC#N,254.14191,502.0,train,2.4697211155378485
CN(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,CC#N,313.1579,397.0,train,3.1229219143576823
N#Cc1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,Cc1ccccc1,465.14773,520.4,train,2.3823981552651805
FC(F)(F)c1ccc(-c2ncc3ccccn23)cc1,ClC(Cl)Cl,262.07178,459.0,train,2.7010893246187364
N#Cc1nn(-c2c(Cl)cccc2Cl)nc1N1CCCC1,CC#N,307.03915,418.0,train,2.966028708133971
CCCC1(CCC)c2cc(-c3cccc(C)c3)ccc2-c2ccc(-c3cccc(C)c3)cc21,C1CCCCC1,430.26605,363.0,train,3.415426997245179
COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,CC#N,335.15214,445.0,train,2.786067415730337
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,ClCCl,307.10923,498.0,train,2.489558232931727
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,CCCCCC,293.09358,516.0,train,2.4027131782945736
c1ccc(-c2nc(-c3ccccn3)sc2N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,405.12997,482.0,train,2.572199170124481
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CCO,269.12766,415.0,train,2.987469879518072
CCOC(=O)C(C(=O)OCC)C1=[N+]2C(=C(c3ccc(C)cc3)c3ccc(Cl)n3[B-]2(F)F)C=C1,C1CCOC1,474.13292,525.0,train,2.3615238095238094
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,C1COCCO1,281.09127,428.0,train,2.8967289719626166
Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,199.11174,417.0,train,2.9731414868105515
O=Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,ClCCl,284.09496,531.0,train,2.334839924670433
O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,Cc1ccccc1,451.15723,615.0,train,2.015934959349593
Cc1ccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCOC1,350.03604,523.0,train,2.37055449330784
CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,CS(C)=O,242.10553,480.0,train,2.5829166666666667
CCCCC1=C(CCCC)c2cccc3c2c(cc2nc4ccccc4nc23)O1,ClCCl,382.20451,567.0,train,2.186596119929453
NNC(=O)N1C(=O)c2cc(S(=O)(=O)[O-])cc3c(N)c(S(=O)(=O)[O-])cc(c23)C1=O,O,427.97437,535.0,train,2.3173831775700933
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CS(C)=O,271.08201,498.0,train,2.489558232931727
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,Clc1ccccc1,445.17903,492.0,train,2.519918699186992
F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,Cc1ccccc1,368.12964,525.0,train,2.3615238095238094
Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,ClC(Cl)Cl,335.14225,448.0,train,2.767410714285714
Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C,c1ccccc1,242.08038,427.0037149323199,train,2.90348762
CC(=O)c1ccc(-c2cnc3nn4ccccc4c3n2)cc1,C1CCOC1,288.10111,455.0,train,2.7248351648351647
CC(C)=CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,275.13216,422.0,train,2.937914691943128
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCCOCCC,350.1089,476.0,train,2.604621848739496
CC1=[N+]2C(=C(c3ccc(C#N)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,321.12488,537.0,train,2.308752327746741
COc1ccc(C2=[O+][B-](F)(F)OC(c3ccc4c(c3)Cc3ccccc3-4)=C2)cc1,CC#N,390.12388,466.0,train,2.6605150214592275
CCN(CC)c1ccc(C=Cc2nc3nc4ccccc4nc3s2)cc1,CO,360.14087,630.0,train,1.967936507936508
COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(Br)cc1,ClCCl,405.04767,411.0,train,3.01654501216545
O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34,CO,304.10994,382.0,train,3.245549738219895
CC(=O)Nc1ccc(O)cc1,C1CCOC1,151.06333,324.0,train,3.8265432098765433
Clc1ccc(N2c3sc4ccccc4c3Sc3sc4ccccc4c32)cc1,ClCCl,420.98204,563.0,train,2.202131438721137
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CCO,245.10519,450.39787798408486,train,2.7526772673733806
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCO,285.09766,509.0,train,2.4357563850687622
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CO,294.13683,369.0,train,3.359891598915989
CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,C1CCOC1,288.12455,499.0,train,2.484569138276553
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,Cc1ccccc1,283.1361,362.0,train,3.4248618784530387
N#Cc1c(N2CCCCC2)cc(-c2ccc(Br)cc2)c2c1CCc1ccccc1-2,C1CCOC1,442.10446,468.0,train,2.649145299145299
COc1ccc(C(=Cc2ccc(C#N)cc2)c2ccc(OC)cc2)cc1,C1CCOC1,341.14158,395.0,train,3.138734177215189
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,CC#N,335.22491,489.0,train,2.535378323108384
c1ccc(-c2cc3c(oc4ccccc43)c(-c3ccccc3)[o+]2)cc1,CC#N,323.10666,450.0,train,2.755111111111111
CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,C1CCOC1,305.14158,419.0,train,2.958949880668257
O=C1c2ccccc2-c2c(-c3cc(Cl)ccc3O)[nH]c(=O)n21,ClCCl,312.03017,475.0,train,2.6101052631578945
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2c3ccccc3c3ccccc3[n+]21,ClC(Cl)Cl,413.10104,446.0,train,2.7798206278026907
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CS(C)=O,289.09502,415.7692307692308,train,2.981942645698428
CCCCN(CCCC)c1ccc2nc3c4ccccc4c(=O)c(-c4ccccc4)c-3oc2c1,ClCCl,450.23073,625.0,train,1.98368
Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,Cc1ccccc1,477.18411,411.0,train,3.01654501216545
CN(C)c1ccc(C2=C(c3ccccc3)c3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,420.12792,507.0,train,2.4453648915187376
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,O,385.03435,646.0,train,1.9191950464396283
C=CCNc1ccc2ccc3oc4cc(=[N+]5CCCC5)ccc-4nc3c2c1,CCO,356.17574,632.0,train,1.9617088607594937
COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,CC#N,306.13683,506.0,train,2.450197628458498
CC(C)(C)NC(=O)c1cccc2ccc3c4ccccc4c4ccccc4c3c12,ClCCl,377.17796,403.0,train,3.076426799007444
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(NCc3ccc(OC)cc3)C=CC1=C2C,CC#N,397.2137,546.0,train,2.27069597069597
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,CN(C)C=O,322.12185,441.0,train,2.811337868480725
COc1ccc(-c2nc(-c3ccccc3O)c(-c3ccccc3O)n2-c2ccc(C)cc2)cc1,C1CCOC1,448.17869,357.0,train,3.4728291316526607
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,C1CCCCC1,326.1402,521.0,train,2.379654510556622
COOCc1noc(-c2ccccc2)c1Br,C1CCCCC1,282.98441,345.0,train,3.5936231884057968
F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,CCO,444.16094,522.0,train,2.375095785440613
CC1=[O+][B-]2(OC(=O)C(=O)O2)OC(c2c3ccccc3cc3ccccc23)=C1,CC#N,360.08052,527.0,train,2.352561669829222
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCCCOCCCC,388.0727,507.0993914807302,train,2.4448856
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,CS(C)=O,299.11576,485.0,train,2.556288659793814
F[B-]1(F)OC(c2cccc(Br)c2)=Cc2ccc3ccccc3[n+]21,ClC(Cl)Cl,373.00851,435.0,train,2.8501149425287355
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,CCCCCCCCO,248.12964,519.0,train,2.3888246628131022
CN(C)c1ccc2c(c1)Cc1ccccc1-2,C1CCOC1,209.12045,371.0,train,3.34177897574124
CC(=O)c1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)oc1C,CCOCC,368.15248,408.0,train,3.0387254901960783
c1ccc(Nc2ccc3ccccc3n2)cc1,CCO,220.10005,453.13,train,2.736080153598305
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,c1ccccc1,245.09358,485.0,train,2.556288659793814
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCOC(C)=O,318.13683,594.0,train,2.087205387205388
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,ClCCl,330.16009,620.0,train,1.9996774193548383
CCNc1cc2oc(=O)cc(C(F)(F)F)c2cc1C,CCO,271.08201,490.0,train,2.530204081632653
COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,CCO,394.13511,508.0,train,2.440551181102362
CN(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,CC#N,238.12185,408.0,train,3.0387254901960783
c1ccc2c(c1)[nH]c1ncccc12,CCCCCC,168.06875,338.0,train,3.6680473372781055
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,CC(C)=O,255.12593,460.0,train,2.695217391304348
CC1(C)c2ccccc2N(c2ccc(-c3ncc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,388.1688,543.0,train,2.283241252302026
N#Cc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1-c1ccccc1C2,C1CCOC1,400.19395,442.0,train,2.8049773755656107
N#Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,c1ccncc1,271.04894,448.0,train,2.767410714285714
F[B-]1(F)n2c(ccc2N2CCOCC2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]21,CO,438.20386,594.0,train,2.087205387205388
Cn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,O,368.99769,433.0,train,2.8632794457274824
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(Cl)cc2)cc1,C1CCCCC1,454.14481,441.0,train,2.811337868480725
C[Si](C)(C)C#CC#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,C1CCCCC1,372.13343,477.076846686,train,2.598742757298396
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,O,411.10529,448.0,train,2.767410714285714
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,CCCCCC,377.18748,622.0,train,1.9932475884244367
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,CO,474.17909,348.0,train,3.5626436781609194
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,ClC(Cl)Cl,352.08594,453.0,train,2.736865342163356
N#Cc1cccc(C#N)c1N,CCO,143.04835,391.0,train,3.170843989769821
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CCCCO,288.07212,506.0,train,2.450197628458498
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,CC#N,255.12593,451.0,train,2.7490022172949
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,C1CCOC1,289.09502,411.34615384615387,train,3.014006545114539
COc1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,ClC(Cl)Cl,330.05619,408.0,train,3.0387254901960783
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,399.2251,667.0,train,1.8587706146926537
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,C1CCOC1,356.13135,393.9955084512037,train,3.14673638
Nc1ccc2c(c1)Cc1ccccc1-2,C1CCCCC1,181.08915,347.0,train,3.572910662824208
COc1ccc(C2=CC(c3cc(OC)cc(OC)c3)=[O+][B-](F)(F)O2)cc1,CC(C)=O,362.11371,556.0427606901726,train,2.2296846351549164
COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,CCCCO,340.09786,525.0,train,2.3615238095238094
N#Cc1cc(C#N)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,458.15315,453.0,train,2.736865342163356
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CCO,416.14846,388.0,train,3.195360824742268
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCOC(C)=O,254.1015,384.0,train,3.228645833333333
CN(C)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,ClCCl,368.2001,530.0,train,2.339245283018868
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,CCO,330.10044,525.0,train,2.3615238095238094
CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CC#N,328.15756,619.0,train,2.002907915993538
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,ClCCl,321.13649,443.0,train,2.7986455981941307
CCN(CC)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,CO,395.23443,513.0,train,2.416764132553606
c1cc2ccc3cccc4ccc(c1)c2c34,ClCCl,202.07825,392.0,train,3.162755102040816
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(OC)cc3)sc12,CS(C)=O,329.07218,480.0,train,2.5829166666666667
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,ClCCl,263.09463,417.0,train,2.9731414868105515
CC1=CC(C)=[N+]2C1=C(C)c1cccn1[B-]2(F)F,CCCCCC,234.11399,498.0,train,2.489558232931727
F[B-]1(F)n2c(-c3ccccc3)cnc2-c2cccc[n+]21,CCCCCC,269.09358,487.0,train,2.545790554414784
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)(C)O,285.09766,505.0,train,2.455049504950495
Cc1ccc([B-]2(c3ccc(C)cc3)n3nc(C(F)(F)F)cc3-c3c4ccccc4cc[n+]32)cc1,Cc1ccccc1,455.17806,407.0,train,3.0461916461916463
OC1(c2ccc(-c3cccs3)s2)CCCCC1,CC#N,264.06426,466.0,train,2.6605150214592275
Nc1ccc(C(=O)[O-])c(O)c1,CO,152.03532,386.0,train,3.211917098445596
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,Cc1ccccc1,346.1089,529.0,train,2.343667296786389
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,C1COCCO1,347.15214,392.0,train,3.162755102040816
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,Cc1ccccc1,231.12593,408.0,train,3.0387254901960783
FC(F)(F)c1cc2n(n1)[B-]1(c3ccccc3-c3ccccc31)[n+]1ccc3ccccc3c1-2,C1CCCCC1,425.13111,490.0,train,2.530204081632653
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,360.14739,518.0,train,2.3934362934362934
COc1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,325.10857,478.2,train,2.5926390631534924
COCCOc1ccc(OCCOC)c(C=O)c1,CCO,254.11542,462.0,train,2.6835497835497835
CC1(C)c2ccccc2-c2sc3ccccc3c21,ClCCl,250.08162,354.0,train,3.5022598870056494
Cc1cc(C)nc(N)n1,O,123.07965,342.0,train,3.625146198830409
c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1,Cc1ccccc1,407.1674,361.0,train,3.434349030470914
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CC(C)=O,192.06704,507.5,train,2.4429556650246305
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,CS(C)=O,284.15248,510.0,train,2.4309803921568625
CCN(CC)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,ClC(Cl)Cl,411.14461,542.0,train,2.287453874538745
COc1ccc2nc(-c3ccccc3)c(=O)oc2c1,CCCCCC,253.07389,432.0,train,2.869907407407408
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CC(C)(C)O,297.0736,420.0,train,2.951904761904762
COc1ccc2c(c1)C(C)(C)c1c-2c2ccc(OC)cc2c2cc(OC)ccc12,C1CCCCC1,384.17254,398.0,train,3.115075376884422
Cc1cc(C)c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,CC#N,363.17183,624.0,train,1.9868589743589744
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,ClC(Cl)Cl,472.22631,700.0,train,1.7711428571428571
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOC(C)=O,285.09766,480.0,train,2.5829166666666667
O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CCCCO,427.99094,418.0,train,2.966028708133971
c1ccc2nc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc2c1,C1CCOC1,460.1688,516.793893129771,train,2.399022156573116
O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,O,329.98505,473.0,train,2.6211416490486257
O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,CN(C)C=O,454.92178,405.3341980462892,train,3.05871058
Cn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,CC1CCCO1,228.06473,489.0,train,2.535378323108384
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,Cc1ccccc1,434.19943,472.0,train,2.6266949152542374
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,C1CCCCC1,255.12593,410.0,train,3.0239024390243903
CCCCn1c2ccccc2c2ccc3c4cc(-c5ccc(OC)cc5)ccc4n(CCCC)c3c21,ClCCl,474.26711,409.0,train,3.031295843520782
c1cnc(-c2c3ccccc3c(-c3ncccn3)c3ccccc23)nc1,ClCCl,334.12185,439.0,train,2.824145785876993
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,ClCCl,369.0572,605.0,train,2.049256198347108
c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(C)=O,359.1674,360.0,train,3.443888888888889
N#Cc1cccc2cc[nH]c12,CC#N,142.0531,378.0,train,3.27989417989418
N=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,266.06914,442.0,train,2.8049773755656107
Cc1ccc(C2=C3C=CC(Nc4ccccc4)=[N+]3[B-](F)(F)n3c(Nc4ccccc4)ccc32)cc1,CO,464.19838,613.0,train,2.0225122349102773
O=C1C(=c2c(=O)c3c4ccccc4cc4cc5ccccc5c2c43)C(=O)c2ccccc21,CCCCCC,410.09429,556.0,train,2.2298561151079137
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,ClCCl,462.13511,597.0,train,2.076716917922948
OC1(c2ccc(-c3cccs3)s2)CCC1,OCCOCCO,236.03296,465.0,train,2.6662365591397847
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCCCC1,221.12045,344.9941350997033,train,3.59368428
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccccc3)n1[B-]2(F)F,CCCCCC,370.14529,620.0,train,1.9996774193548383
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCC(C)C,285.09766,430.0,train,2.8832558139534883
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(-c4ccccc4)nn(C)c3nc12,CC#N,398.17428,550.7860000000001,train,2.2509649845856647
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CC#N,326.1402,517.0,train,2.398065764023211
c1csc(-c2cccs2)c1,ClCCl,165.99109,359.0,train,3.4534818941504177
CC(C)(C)NC(=O)c1ccc2ccc3cccc4c3c2c1c1c2ccccc2c2ccccc2c41,ClCCl,451.19361,425.0,train,2.917176470588235
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,C1COCCO1,220.06195,581.0,train,2.133907056798623
CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,CO,469.22129,391.0,train,3.170843989769821
CN(C)c1ccc(C2=Nc3ccc4c(C(F)(F)F)cc(C(F)(F)F)nc4[n+]3[B-](F)(F)O2)cc1,ClCCl,476.10547,642.0,train,1.9311526479750776
CN1c2cc3nc4cc(Cl)c(Cl)cc4nc3cc2N(C)C1(C)C,CCO,346.0752,497.0,train,2.49456740442656
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CC#N,238.07423,350.3,train,3.539252069654581
c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1,CCCCCC,420.16265,434.0,train,2.8566820276497693
F[B-]1(F)OC(c2ccccc2)=CC(c2ccccc2)=[O+]1,ClC(Cl)(Cl)Cl,272.08202,389.0,train,3.1871465295629817
CC(=O)Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCCCOCCCC,309.11536,471.0,train,2.632271762208068
CN(C)c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1,ClC(Cl)Cl,313.1579,524.0,train,2.366030534351145
Oc1cccc2ccccc12,C1CCCCC1,144.05751,344.2340791738382,train,3.601619
