compound,solvent,Abs,Abs_eV,MW
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,C1CCOC1,437.0,2.837070938,315.12592878400005
O=C1C=C(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)c2ccccc21,CO,437.0,2.837070938,339.049135008
CCN(CC)c1cc2ccc3cc(C#N)cc4ccc(c1)c2c34,CCCCCC,437.0,2.837070938,298.146998576
Cc1c2c(c(C)c3ccccc13)C1=C2C=CC2Nc3ccccc3NC12,ClC(Cl)Cl,437.0,2.837070938,336.16264864
c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cccc2c43)cc1,ClCCl,437.0,2.837070938,420.179779072
c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cccc2c43)cc1,ClCCl,437.0,2.837070938,420.179779072
CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CCO,437.0,2.837070938,223.099714036
Cc1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,437.0,2.837070938,359.12930097199995
N#Cc1c(-c2ccc([N+](=O)[O-])cc2)cc(-c2ccc([N+](=O)[O-])cc2)[nH]c1=O,CN(C)C=O,437.0,2.837070938,362.06511942
CC(NC(=O)OC(C)(C)C)C(=O)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,437.0,2.837070938,453.194008344
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,Cc1ccccc1,437.0,2.837070938,350.1088988159999
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,C1CCCCC1,437.0,2.837070938,252.093900384
CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,O,437.0,2.837070938,242.105527688
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C1COCCO1,436.2,2.842274186,390.173213324
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,CCO,436.0,2.843577982,338.10552768800005
c1ccc([B-]2(c3ccccc3)Oc3ccc4ccccc4c3-c3c4ccccc4cn[n+]32)cc1,Cc1ccccc1,436.0,2.843577982,436.17469369200006
N#CC(C#N)=Cc1ccc2c(c1)[nH]c1c3ccccc3ccc21,ClCCl,436.0,2.843577982,293.09529735200005
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCOC(C)=O,436.0,2.843577982,390.173213324
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CN(C)C=O,436.0,2.843577982,375.158291532
CN(C)c1ccc2nc(-c3ccccc3)c(=O)oc2c1,c1ccccc1,436.0,2.843577982,266.105527688
CCn1c2ccsc2c2c3nsnc3c3c4sccc4n(CC)c3c21,C1CCOC1,436.0,2.843577982,382.038059448
CCn1c2ccsc2c2c3nsnc3c3c4sccc4n(CC)c3c21,ClCCl,436.0,2.843577982,382.038059448
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,CN(C)C=O,436.0,2.843577982,374.083746688
COC(=O)c1[nH]c(-c2ccc([N+](=O)[O-])cc2)c2nnc3ccc(OC)cc3c12,ClCCl,436.0,2.843577982,378.096419548
O=c1cccc2n1CN1C=C(Br)C=CC1=N2,CO,436.0,2.843577982,276.985073976
O=c1c2cccc3cccc(c32)c2nc3c4ccccc4c4ccccc4c3n12,ClCCl,436.0,2.843577982,370.110613068
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,CC#N,436.0,2.843577982,297.07897859200006
CNc1ccc2c(c1)-c1ccccc1C2=O,CCO,436.0,2.843577982,209.084063972
COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(N(C)C)cc3)sc12,ClCCl,436.0,2.843577982,418.1351135640001
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,CC#N,436.0,2.843577982,370.135113564
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,C1CCOC1,436.0,2.843577982,370.135113564
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,C1COCCO1,436.0,2.843577982,351.1371621640001
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl,436.0,2.843577982,369.057197592
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,Cc1ccccc1,436.0,2.843577982,369.057197592
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,Cc1ccccc1,435.8,2.844882974,390.173213324
O=c1cc2cc(O)c3c(O)ccc4ccc(o1)c2c43,CC1CCCO1,435.788,2.844961311,252.042258736
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,Cc1ccccc1,435.0,2.850114943,338.10552768800005
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCO,435.0,2.850114943,231.125928784
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CCO,435.0,2.850114943,425.27186474
c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12,ClCCl,435.0,2.850114943,328.125200512
Cc1ccc2nc3c(=O)n(C)c(=O)nc-3n(C)c2c1,CC#N,435.0,2.850114943,256.096025624
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccc3ccccc3c1)=[O+]2,ClC(Cl)(Cl)Cl,435.0,2.850114943,372.080518536
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccc3ccccc3c1)=[O+]2,CC#N,435.0,2.850114943,372.080518536
O=C1O[B-]2(OC1=O)OC(c1ccc3ccccc3c1)=CC(c1ccc3ccccc3c1)=[O+]2,CC#N,435.0,2.850114943,422.0961686
c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,CCOCC,435.0,2.850114943,455.145618672
Cc1ccc2nc3c(=O)n(C)c(=O)nc-3n(C)c2c1,CC#N,435.0,2.850114943,256.096025624
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,CN(C)C=O,435.0,2.850114943,284.081044256
CCOC(=O)c1cc2ccc3ccccc3c2c(C#N)c1N,Cc1ccccc1,435.0,2.850114943,290.10552768800005
CCCCCCCCOC(=O)c1cc2ccc3ccccc3c2c(C#N)c1N,Cc1ccccc1,435.0,2.850114943,374.1994280720001
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,435.0,2.850114943,297.07897859200006
COc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,C1CCOC1,435.0,2.850114943,290.116761068
CCCCCC(=O)c1c2c(c(C(=O)CCCCC)c3c1OC1(CCCC1)O3)OC1(CCCC1)O2,CCCCCC,435.0,2.850114943,470.2668389359999
CN(C)c1ccc(-c2cc3c(ccc4c([N+](=O)[O-])cccc43)c(=O)o2)cc1,CCOC(C)=O,435.0,2.850114943,360.11100699199994
F[B-]1(F)OC(c2ccc(Br)cc2)=Cc2c3ccccc3c3ccccc3[n+]21,ClC(Cl)Cl,435.0,2.850114943,423.02416297600007
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,Nc1ccccc1,435.0,2.850114943,309.097663348
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,C1CCCCC1,435.0,2.850114943,252.093900384
Cc1ccc(C2=Nc3cccc4[n+]3[B-](c3ccccc3)(N2)NC(c2ccc(C)cc2)=N4)cc1,ClCCl,435.0,2.850114943,429.212476168
CCCCN1C(=O)c2cccc3c(N(C)C)ccc(c23)C1=O,O,435.0,2.850114943,296.15247787999994
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,434.9717268,2.8503002,260.083729624
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,OCC(O)CO,434.0,2.856682028,309.097663348
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCOC(C)=O,434.0,2.856682028,299.094628656
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,Cc1ccccc1,434.0,2.856682028,425.27186474
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CC#N,434.0,2.856682028,425.27186474
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CO,434.0,2.856682028,425.27186474
O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,CCCCCC,434.0,2.856682028,373.11027872
N#CC1=CC(C=O)=CC(C#N)=P1(c1ccccc1)c1ccccc1,ClC(Cl)Cl,434.0,2.856682028,328.076549666
CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,434.0,2.856682028,417.05418266
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CC#N,434.0,2.856682028,288.072119384
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,c1ccccc1,434.0,2.856682028,315.12592878400005
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,Cc1ccccc1,434.0,2.856682028,315.12592878400005
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,CCOC(C)=O,434.0,2.856682028,315.12592878400005
CNc1cc2nc3cc(F)c(F)cc3nc2cc1NC,CCO,434.0,2.856682028,274.103002824
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,CO,434.0,2.856682028,252.093900384
COc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,CC#N,434.0,2.856682028,290.116761068
COC(=O)CC1(C(=O)O)Oc2c(c(C(C)=O)c3c(c2C(C)=O)OCO3)O1,CC#N,434.0,2.856682028,366.0586966479999
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,Cc1ccccc1,434.0,2.856682028,276.093900384
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,ClCCl,434.0,2.856682028,342.10381343600005
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,Cc1ccccc1,434.0,2.856682028,370.135113564
COc1ccc2c(c1)-c1nc(-c3ccccc3)c3ccccc3[n+]1[B-](F)(F)O2,Cc1ccccc1,434.0,2.856682028,376.11946456
Cc1cccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)c1,ClC(Cl)Cl,434.0,2.856682028,359.129300972
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,434.0,2.856682028,297.07897859200006
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,ClC(Cl)Cl,434.0,2.856682028,299.115758024
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,CS(C)=O,434.0,2.856682028,299.115758024
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCOCC,434.0,2.856682028,350.1088988159999
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,O,434.0,2.856682028,309.097663348
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,OCC(O)CO,434.0,2.856682028,309.097663348
CCN(CC)c1ccc2cc(-c3cn4cc(OC)ccc4n3)c(=O)oc2c1,ClC(Cl)Cl,434.0,2.856682028,363.158291532
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CCOC(C)=O,433.4,2.860636825,238.07422756
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCOCC,433.0,2.863279446,299.094628656
COc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,433.0,2.863279446,210.06807956
CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,ClCCl,433.0,2.863279446,417.05418266
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,ClC(Cl)Cl,433.0,2.863279446,315.12592878400005
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,ClCCl,433.0,2.863279446,315.12592878400005
Nc1cc2nc3cc(F)c(F)cc3nc2cc1N,CCO,433.0,2.863279446,246.071702696
CCn1c2ccsc2c2c3nsnc3c3c4sccc4n(CC)c3c21,CCOC(C)=O,433.0,2.863279446,382.038059448
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,433.0,2.863279446,297.07897859200006
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,433.0,2.863279446,297.07897859200006
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,ClCCl,433.0,2.863279446,276.093900384
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,433.0,2.863279446,297.07897859200006
CN(C)c1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,433.0,2.863279446,223.099714036
CN(C)c1cccc2c1-c1ccccc1C2=O,c1ccccc1,433.0,2.863279446,223.099714036
CC(=O)c1c2c(c(C(C)=O)c3c1OC(CC(=O)O)O3)OCO2,CC#N,433.0,2.863279446,308.053217344
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,ClCCl,433.0,2.863279446,276.093900384
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,O,433.0,2.863279446,255.125928784
COc1cnc(-c2cc[n+](C3=C(F)C(F)(F)C(F)(F)[C-]3F)cc2)s1,ClC(Cl)Cl,433.0,2.863279446,366.026153196
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,CO,433.0,2.863279446,299.115758024
CCC1=C(C)c2cc3c(OC)cc(OC)cc3c(=O)n2C1=O,CC#N,433.0,2.863279446,299.115758024
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCCOCCC,433.0,2.863279446,350.1088988159999
O=c1c2ccccc2n2c3ccccc3c(=O)c3cccc1c32,Cc1ccccc1,432.9648895,2.863511638,297.07897859200006
CCCCCCOc1cc2cc(=O)oc3ccc4cccc1c4c23,CC1CCCO1,432.874,2.864112883,320.1412445
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,CS(C)=O,432.7,2.865264618,252.093900384
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,C1CCOC1,432.0,2.869907407,338.10552768800005
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CCCCCC,432.0,2.869907407,431.29366280400006
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,C1CCOC1,432.0,2.869907407,425.27186474
COc1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,432.0,2.869907407,210.06807956
COc1cccc2c1-c1ccccc1C2=O,CC#N,432.0,2.869907407,210.06807956
COc1cccc2c1-c1ccccc1C2=O,CCO,432.0,2.869907407,210.06807956
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC)c(C)n1c2=O,ClC(Cl)Cl,432.0,2.869907407,284.15247788
COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],CC#N,432.0,2.869907407,208.059640116
CCn1c2ccsc2c2c3nsnc3c3c4sccc4n(CC)c3c21,Cc1ccccc1,432.0,2.869907407,382.038059448
N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,O,432.0,2.869907407,402.173213324
CNc1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,432.0,2.869907407,209.084063972
Cc1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,432.0,2.869907407,309.11365090799995
COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(N(C)C)cc3)sc12,CC#N,432.0,2.869907407,418.1351135640001
F[B-]1(F)OC(c2ccccc2)=Cc2c3ccccc3c3ccccc3[n+]21,ClC(Cl)Cl,432.0,2.869907407,345.113650908
F[B-]1(F)OC(c2cccc(Br)c2)=Cc2c3ccccc3c3ccccc3[n+]21,ClC(Cl)Cl,432.0,2.869907407,423.02416297600007
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCCCOCCCC,432.0,2.869907407,350.1088988159999
CC1=NN(c2cccc3ccccc23)[B-](F)(F)[n+]2ccccc21,ClCCl,432.0,2.869907407,309.124884288
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,CO,432.0,2.869907407,252.093900384
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,Clc1ccccc1,431.0344828,2.876336,384.122240372
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,N#Cc1ccccc1,431.0344828,2.876336,384.122240372
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,431.0344828,2.876336,260.083729624
O=c1c2cc3ccc4cccc5ccc(c2c(=O)n1-c1ccccc1)c3c45,ClC(Cl)Cl,431.0,2.876566125,347.09462865600005
COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,CC(C)=O,431.0,2.876566125,375.102434592
CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,431.0,2.876566125,413.079254536
CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,431.0,2.876566125,413.079254536
CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,431.0,2.876566125,417.05418266
CN(C)c1ccc(C2=Nc3sc4c(F)c(F)c(F)c(F)c4[n+]3[B-](F)(F)O2)cc1,CC#N,431.0,2.876566125,417.05418266
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CCCO,431.0,2.876566125,288.072119384
c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,ClCCl,431.0,2.876566125,428.188863388
Cn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,O,431.0,2.876566125,228.064725496
Nc1cccc2c1C(=O)c1ccccc1-2,CCO,431.0,2.876566125,195.068413908
CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CC#N,431.0,2.876566125,223.099714036
COc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,C1CCCCC1,431.0,2.876566125,290.116761068
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,C1CCCCC1,431.0,2.876566125,276.093900384
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,CC#N,431.0,2.876566125,276.093900384
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,ClCCl,431.0,2.876566125,406.26202832799993
F[B-]1(F)OC(C#Cc2ccccc2)=C2CCc3ccccc3C2=[O+]1,ClCCl,431.0,2.876566125,322.097666496
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,CC#N,430.857,2.877520848,273.151749608
O=C1c2ccccc2C2=C(c3ccccn3)NN=C(c3ccccn3)C2c2ccccc21,Cc1ccccc1,430.2,2.881915388,414.148061196
CC(=O)Nc1ccc2c(c1)c(=O)c1cc(NC(C)=O)ccc1n2CCCCCC(=O)O,O,430.0,2.883255814,423.1794209
O=[N+]([O-])c1ccc([N+]2=Cc3ccc4ccccc4c3O[B-]2(F)F)cc1,ClCCl,430.0,2.883255814,340.083079052
COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,ClCCl,430.0,2.883255814,375.102434592
COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,C1CCOC1,430.0,2.883255814,375.102434592
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,ClCCl,430.0,2.883255814,379.05289755600006
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430.0,2.883255814,379.05289755600006
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,430.0,2.883255814,379.05289755600006
CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430.0,2.883255814,413.079254536
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,ClC(Cl)Cl,430.0,2.883255814,375.158291532
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,430.0,2.883255814,360.1473924999999
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,430.0,2.883255814,375.158291532
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,CCOC(C)=O,430.0,2.883255814,288.072119384
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CCCCO,430.0,2.883255814,302.087769448
Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CC#N,430.0,2.883255814,302.087769448
c1ccc(-c2nc(-c3ccc(N4CCCC4)cc3)cc(-c3ccc4ccccc4c3)n2)cc1,ClC(Cl)Cl,430.0,2.883255814,427.2048478
O=C1C=C(Nc2cc(F)ccc2F)C(=O)c2ccccc21,CCCCCC,430.0,2.883255814,285.06013496800006
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,CC#N,430.0,2.883255814,284.081044256
CCOC(=O)c1cc(C(=O)OCC)c2ccc(N(C)C)cc2n1,CCO,430.0,2.883255814,316.14230712
COc1ccc2nc(N)n[n+]([O-])c2c1,CC#N,430.0,2.883255814,192.064725496
CCn1c2sccc2c2c3nsnc3c3c4ccsc4n(CC)c3c21,CN(C)C=O,430.0,2.883255814,382.038059448
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,ClCCl,430.0,2.883255814,374.083746688
CN(C)c1ccc(N2c3sc4ccccc4c3Sc3c2sc2ccccc32)cc1,ClCCl,430.0,2.883255814,430.063211576
N#Cc1c2oc3ccccc3oc2c(C#N)c2oc3ccccc3oc12,ClC(Cl)Cl,430.0,2.883255814,340.048406736
CC(C)c1cc(N(C)C)c(C#N)c2c1-c1cccc3cccc-2c13,O,430.0,2.883255814,312.16264864
COc1ccc(-c2cc(N3CCCCC3)c(C#N)c3c2-c2cccc4cccc-3c24)cc1,O,430.0,2.883255814,416.188863388
COc1cc(-c2cc(N3CCCCC3)c(C#N)c3c2-c2cccc4cccc-3c24)cc(OC)c1OC,O,430.0,2.883255814,476.2099927559999
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCOCC,430.0,2.883255814,350.1088988159999
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCOCC,430.0,2.883255814,350.1088988159999
N#Cc1ccc(N)c2nonc12,CCO,430.0,2.883255814,160.038510748
N#Cc1ccc(N)c2nonc12,O,430.0,2.883255814,160.038510748
Oc1ccccc1C1=NC2c3cccc4cccc(c34)C2N1c1ccccc1,Cc1ccccc1,430.0,2.883255814,362.141913196
F[B-]1(F)OC(c2ccc(Br)cc2)=Cc2ccc3ccccc3[n+]21,ClC(Cl)Cl,430.0,2.883255814,373.00851291200007
COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,C1CCOC1,430.0,2.883255814,394.1351135640001
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2c3ccccc3c3ccccc3[n+]21,ClC(Cl)Cl,430.0,2.883255814,413.101035536
COc1cnc(-c2cc[n+](C3=C(F)C(F)(F)C(F)(F)[C-]3F)cc2)s1,ClCCl,430.0,2.883255814,366.026153196
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CNc1ccccc1,430.0,2.883255814,309.097663348
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CCNc1ccccc1,430.0,2.883255814,309.097663348
COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,ClC(Cl)Cl,430.0,2.883255814,287.105862036
CN1CCc2cc(C3=Cc4cccc[n+]4[B-](F)(F)O3)ccc21,ClC(Cl)Cl,430.0,2.883255814,300.12454994
CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,CS(C)=O,430.0,2.883255814,242.105527688
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,CCO,430.0,2.883255814,369.057197592
CCN(CC)c1ccc2cc(-c3cn4cc5ccccc5cc4n3)c(=O)oc2c1,ClC(Cl)Cl,430.0,2.883255814,383.163376912
N#Cc1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,O,430.0,2.883255814,295.11094741600004
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,ClC(Cl)Cl,430.0,2.883255814,343.10923422400003
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,CO,429.5,2.88661234,276.093900384
CCOC(=O)c1cc(C(=O)OCC)c2cc(NC)ccc2n1,CCO,429.0,2.88997669,302.126657056
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)OC)c(C)c(C)n1c2=O,ClC(Cl)Cl,429.0,2.88997669,342.157957184
N#Cc1c(N2CCCCC2)cc(-c2ccc3c(c2)OCO3)c2c1-c1cccc3cccc-2c13,O,429.0,2.88997669,430.168127944
Nc1ccc2c(c1)-c1ccccc1C2=O,CCO,429.0,2.88997669,195.068413908
CCN(CC)c1ccc2c(c1)C(C)(C)C(=O)C=C2,O,429.0,2.88997669,243.162314292
Cc1cccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)c1,ClC(Cl)Cl,429.0,2.88997669,309.11365090799995
Cn1nc(-c2ccccc2)c2nc3cc(Cl)ccc3nc21,C1CCOC1,429.0,2.88997669,294.067224032
CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,c1ccncc1,429.0,2.88997669,242.105527688
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,O,429.0,2.88997669,369.057197592
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,ClCCl,429.0,2.88997669,333.147726848
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,C1CCCCC1,429.0,2.88997669,345.12488428800003
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,C1CCOC1,428.857,2.890940337,273.151749608
CCCCCOc1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,CN(C)C=O,428.756,2.891621342,430.156894564
CCCCCOc1ccc2c(c1)c1ccc3cccc4c5cccc6oc(=O)c2c(c65)c1c34,Cc1ccccc1,428.756,2.891621342,430.156894564
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,C1CCCCC1,428.6,2.892673822,350.1088988159999
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,C1CCCCC1,428.6,2.892673822,350.1088988159999
CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,C1CCCCC1,428.2,2.895375993,328.15756326
